idx,run,n_correct,n_parseable,pass1,pass8,avg_response_len,has_marker_count,marker_rate,min_rel_err,avg_rel_err,has_near_miss,consistency,most_common_pred,gibberish_count
16,separate_a,0,5,False,False,777.5,5,0.625,0.058823529411764705,0.3411764705882353,1,0.25,22,0
17,separate_a,4,5,False,True,705.25,5,0.625,0.8888888888888888,0.8888888888888888,0,0.5,36,0
18,separate_a,1,7,False,True,1011.375,7,0.875,0.5,0.5416666666666666,0,0.625,6,0
19,separate_a,0,6,False,False,944.5,6,0.75,0.13333333333333333,0.13333333333333333,0,0.75,39,0
20,separate_a,1,3,True,True,512.25,3,0.375,0.1111111111111111,0.33333333333333337,0,0.125,45,1
21,separate_a,5,6,True,True,841.0,6,0.75,2.0,2.0,0,0.625,8,0
22,separate_a,0,8,False,False,1289.375,8,1.0,0.1111111111111111,0.22916666666666669,0,0.375,30,0
23,separate_a,0,8,False,False,1109.125,8,1.0,1.0,13.25,0,0.375,15,0
24,separate_a,0,6,False,False,859.0,6,0.75,0.1111111111111111,0.6851851851851851,0,0.25,6,0
25,separate_a,0,0,False,False,193.25,0,0.0,,,0,0.0,,1
26,separate_a,0,8,False,False,1170.875,8,1.0,0.48717948717948717,0.5961538461538461,0,0.25,640,0
27,separate_a,0,2,False,False,500.5,2,0.25,0.96,1.2999999999999998,0,0.125,66,0
28,separate_a,0,2,False,False,305.875,2,0.25,7.0,21.0,0,0.125,36,4
29,separate_a,0,6,False,False,963.75,6,0.75,0.0625,1.2291666666666667,1,0.125,76,1
30,separate_a,3,7,False,True,1023.375,7,0.875,1.0,97.5,0,0.375,2,0
31,separate_a,2,3,False,True,522.625,3,0.375,0.6666666666666666,0.6666666666666666,0,0.25,30,0
32,separate_a,0,8,False,False,1103.25,8,1.0,0.25,0.25,0,1.0,5,0
33,separate_a,0,6,False,False,962.5,6,0.75,0.5740740740740741,6.256172839506173,0,0.25,23,0
34,separate_a,0,0,False,False,76.25,0,0.0,,,0,0.0,,1
35,separate_a,0,6,False,False,943.375,6,0.75,0.3055555555555556,1.0859053497942386,0,0.25,665,0
36,separate_a,0,1,False,False,321.875,1,0.125,0.5541795665634675,0.5541795665634675,0,0.125,57600,0
37,separate_a,0,5,False,False,837.375,5,0.625,0.7272727272727273,2.981454545454546,0,0.125,1200,0
38,separate_a,0,8,False,False,1133.5,8,1.0,0.5,2.1401785714285717,0,0.5,35,0
39,separate_a,1,6,False,True,770.25,6,0.75,0.014492753623188406,0.55,1,0.125,28000,0
40,separate_a,1,5,True,True,845.5,5,0.625,0.5,0.6574074074074074,0,0.125,108,0
41,separate_a,1,3,False,True,584.75,3,0.375,0.25,0.75,0,0.125,360,0
42,separate_a,8,8,True,True,1105.125,8,1.0,,,0,1.0,90,0
43,separate_a,3,3,False,True,508.5,3,0.375,,,0,0.375,20,0
44,separate_a,0,4,False,False,602.0,4,0.5,0.0472972972972973,0.6368243243243243,1,0.125,700,2
45,separate_a,0,0,False,False,209.0,0,0.0,,,0,0.0,,0
46,separate_a,4,7,False,True,952.375,7,0.875,0.06666666666666667,0.9777777777777779,1,0.5,30,0
47,separate_a,0,3,False,False,585.875,3,0.375,0.75,4.791666666666667,0,0.125,1,1
48,separate_a,0,5,False,False,771.25,5,0.625,0.5,0.64,0,0.375,960,0
49,separate_a,0,1,False,False,200.125,1,0.125,3.3333333333333335,3.3333333333333335,0,0.125,26,0
50,separate_a,3,7,True,True,1073.875,8,1.0,0.15384615384615385,1.2307692307692308,0,0.375,13,0
51,separate_a,0,7,False,False,994.875,7,0.875,0.9142857142857143,8.014285714285714,0,0.125,36,1
52,separate_a,1,7,False,True,971.875,7,0.875,0.4,1.2000000000000002,0,0.375,14,1
53,separate_a,0,1,False,False,302.375,1,0.125,0.3333333333333333,0.3333333333333333,0,0.125,16,0
54,separate_a,4,7,False,True,993.875,7,0.875,0.2,0.3,0,0.5,50,0
55,separate_a,0,8,False,False,1141.0,8,1.0,0.17391304347826086,8.3125,0,0.375,10,0
56,separate_a,0,5,False,False,741.5,5,0.625,0.025682182985553772,0.09823434991974318,1,0.125,572,0
57,separate_a,0,2,False,False,385.125,2,0.25,0.35,0.4,0,0.125,26,1
58,separate_a,0,7,False,False,1022.5,7,0.875,0.058823529411764705,0.4831932773109243,1,0.25,9,0
59,separate_a,0,5,False,False,732.625,5,0.625,0.0425531914893617,0.07446808510638298,1,0.25,900,2
60,separate_a,0,0,False,False,228.5,0,0.0,,,0,0.0,,0
61,separate_a,0,3,False,False,585.125,3,0.375,0.2777777777777778,0.3703703703703704,0,0.125,780,0
62,separate_a,2,3,False,True,492.375,3,0.375,0.36363636363636365,0.36363636363636365,0,0.25,110,2
63,separate_a,0,3,False,False,541.25,3,0.375,0.5,1.4166666666666667,0,0.125,30,0
64,separate_a,0,8,False,False,1113.625,8,1.0,0.5,2.375,0,0.375,140,0
65,separate_a,3,4,False,True,709.625,4,0.5,0.16666666666666666,0.16666666666666666,0,0.375,24,0
66,separate_a,0,3,False,False,468.875,3,0.375,0.18181818181818182,0.25757575757575757,0,0.125,28,0
67,separate_a,0,8,False,False,1130.0,8,1.0,14.0,14.75,0,0.75,64,0
68,separate_a,1,8,True,True,1156.875,8,1.0,0.2727272727272727,1.3831168831168832,0,0.5,66,0
69,separate_a,0,2,False,False,369.125,2,0.25,0.859375,0.8828125,0,0.125,9,1
70,separate_a,0,6,False,False,870.875,6,0.75,0.3333333333333333,0.6904761904761904,0,0.125,200,1
71,separate_a,2,6,True,True,933.125,6,0.75,1.0,1.75,0,0.375,30,0
72,separate_a,0,1,False,False,280.125,1,0.125,0.9121951219512195,0.9121951219512195,0,0.125,36,3
73,separate_a,7,8,True,True,1143.25,8,1.0,0.5,0.5,0,0.875,140,0
74,separate_a,5,8,False,True,1058.375,8,1.0,0.6666666666666666,0.6666666666666666,0,0.625,720,0
75,separate_a,0,0,False,False,144.375,0,0.0,,,0,0.0,,3
76,separate_a,1,6,False,True,931.5,6,0.75,0.125,0.45,0,0.125,5,0
77,separate_a,0,8,False,False,1177.125,8,1.0,0.6,0.73125,0,0.875,35,0
78,separate_a,0,8,False,False,1110.375,8,1.0,0.13768115942028986,0.4882246376811594,0,0.5,180,0
79,separate_a,1,4,False,True,610.375,4,0.5,1.6,1.923809523809524,0,0.125,605,1
80,separate_a,5,7,True,True,988.125,7,0.875,0.75,0.8125,0,0.625,64,0
81,separate_a,0,3,False,False,462.75,3,0.375,0.2857142857142857,0.38095238095238093,0,0.25,7200,2
82,separate_a,2,7,False,True,1013.0,7,0.875,0.16666666666666666,0.19999999999999998,0,0.5,840,0
83,separate_a,0,7,False,False,1012.0,7,0.875,0.07051282051282051,1.236263736263736,1,0.125,2080,0
84,separate_a,2,4,False,True,662.75,4,0.5,0.21666666666666667,0.4,0,0.25,60,1
85,separate_a,0,2,False,False,569.25,2,0.25,0.3111111111111111,0.33555555555555555,0,0.125,310,0
86,separate_a,0,8,False,False,1084.875,8,1.0,0.4,3.3749999999999996,0,0.25,6000,0
87,separate_a,0,6,False,False,955.875,6,0.75,0.07816091954022988,0.39233716475095787,1,0.125,40100,0
88,separate_a,1,8,False,True,1102.75,8,1.0,0.26666666666666666,0.6580952380952381,0,0.125,16,0
89,separate_a,0,3,False,False,565.75,3,0.375,0.1111111111111111,0.6296296296296297,0,0.125,24,1
90,separate_a,1,7,False,True,1122.625,7,0.875,0.16666666666666666,0.4583333333333333,0,0.125,80,0
91,separate_a,1,8,False,True,1127.75,8,1.0,0.375,0.5357142857142857,0,0.375,36,0
92,separate_a,0,7,False,False,1053.25,7,0.875,0.07606679035250463,0.6135701033660217,1,0.125,25,0
93,separate_a,0,6,False,False,865.25,6,0.75,0.3333333333333333,9.277777777777779,0,0.125,336,1
94,separate_a,0,6,False,False,1010.75,7,0.875,0.42857142857142855,0.6904761904761904,0,0.25,28,0
95,separate_a,0,8,False,False,1099.625,8,1.0,0.6666666666666666,0.6875,0,0.875,100,0
96,separate_a,0,1,False,False,196.25,1,0.125,0.875,0.875,0,0.125,135,2
97,separate_a,0,2,False,False,364.0,2,0.25,0.8831615120274914,0.9003436426116838,0,0.125,34,2
98,separate_a,1,1,True,True,344.25,1,0.125,,,0,0.125,70,0
99,separate_a,4,6,False,True,856.375,6,0.75,1.0,1.0,0,0.5,63,0
100,separate_a,0,1,False,False,255.25,1,0.125,17.307692307692307,17.307692307692307,0,0.125,476,1
101,separate_a,0,5,False,False,860.0,5,0.625,0.9826666666666667,0.9898666666666666,0,0.25,7,0
102,separate_a,0,3,False,False,580.125,3,0.375,0.2222222222222222,0.24691358024691357,0,0.25,42,0
103,separate_a,0,8,False,False,1166.5,8,1.0,0.14583333333333334,0.9166666666666667,0,0.375,22,0
104,separate_a,0,2,False,False,369.125,2,0.25,0.14925373134328357,0.47014925373134325,0,0.125,14,2
105,separate_a,0,2,False,False,400.375,2,0.25,0.53125,0.609375,0,0.125,10,0
106,separate_a,1,5,False,True,887.375,5,0.625,1.5,3.09375,0,0.125,25,0
107,separate_a,0,4,False,False,612.0,4,0.5,0.4,5.7625,0,0.25,240,1
108,separate_a,0,5,False,False,832.75,5,0.625,0.05263157894736842,0.5789473684210527,1,0.125,80,0
109,separate_a,0,7,False,False,1007.625,7,0.875,0.38095238095238093,0.46258503401360546,0,0.5,11,0
110,separate_a,0,3,False,False,508.625,3,0.375,0.0016666666666666668,2.3427777777777776,1,0.125,601,0
111,separate_a,0,4,False,False,638.5,4,0.5,2.625,193.28125,0,0.125,2520,3
112,separate_a,0,6,False,False,951.25,6,0.75,0.25,59.0,0,0.125,263,0
113,separate_a,0,1,False,False,248.5,1,0.125,0.6634615384615384,0.6634615384615384,0,0.125,35,1
114,separate_a,0,5,False,False,703.0,5,0.625,0.3,0.45999999999999996,0,0.125,7,0
115,separate_a,0,3,False,False,558.0,3,0.375,0.2,0.26666666666666666,0,0.25,60,0
116,separate_a,3,8,True,True,1084.25,8,1.0,0.3333333333333333,2.2666666666666666,0,0.375,6,0
117,separate_a,3,4,False,True,623.25,4,0.5,1.25,1.25,0,0.375,20000,0
118,separate_a,0,8,False,False,1087.875,8,1.0,0.625,1.3028125,0,0.25,300,0
119,separate_a,0,8,False,False,1106.625,8,1.0,0.6666666666666666,0.7222222222222222,0,0.5,10,0
120,separate_a,0,7,False,False,999.5,7,0.875,0.020833333333333332,0.06349206349206349,1,0.375,322,0
121,separate_a,0,6,False,False,997.5,6,0.75,1.0,14.116666666666667,0,0.25,80,1
122,separate_a,0,8,False,False,1114.25,8,1.0,0.0030075187969924814,0.662406015037594,1,0.125,1035,0
123,separate_a,0,2,False,False,357.125,2,0.25,0.51,0.7125,0,0.125,17,2
124,separate_a,0,6,False,False,897.375,6,0.75,0.5,0.725,0,0.375,30,0
125,separate_a,1,5,False,True,749.0,5,0.625,0.5,0.75,0,0.375,30,0
126,separate_a,0,5,False,False,797.375,5,0.625,0.9166666666666666,1.2833333333333332,0,0.25,48,0
127,separate_a,0,4,False,False,740.0,4,0.5,1.0,5.75,0,0.25,4,0
128,separate_a,1,5,False,True,782.625,5,0.625,0.125,0.34375,0,0.25,12,0
129,separate_a,0,5,False,False,772.875,5,0.625,0.05,0.18000000000000002,1,0.125,11,0
130,separate_a,0,1,False,False,280.375,1,0.125,0.9947916666666666,0.9947916666666666,0,0.125,3,0
131,separate_a,0,2,False,False,473.75,2,0.25,0.8823529411764706,0.9237967914438503,0,0.125,13,0
132,separate_a,0,7,False,False,1033.0,7,0.875,0.1625,1.9857142857142855,0,0.25,34,0
133,separate_a,0,7,False,False,1023.5,7,0.875,0.03896103896103896,0.4294990723562152,1,0.375,5400,0
134,separate_a,0,4,False,False,627.75,4,0.5,0.6,0.9416666666666667,0,0.125,100,0
135,separate_a,0,3,False,False,509.625,3,0.375,0.18181818181818182,2.9393939393939394,0,0.125,13,1
136,separate_a,0,7,False,False,1016.375,7,0.875,0.825,1.3178571428571428,0,0.375,80,0
137,separate_a,0,2,False,False,469.75,2,0.25,0.25,0.4375,0,0.125,10,0
138,separate_a,0,6,False,False,935.25,6,0.75,0.2553191489361702,0.3191489361702128,0,0.375,60,0
139,separate_a,0,2,False,False,528.5,2,0.25,0.5,9.125,0,0.125,75,0
140,separate_a,2,2,True,True,410.625,2,0.25,,,0,0.25,140,2
141,separate_a,0,0,False,False,178.25,0,0.0,,,0,0.0,,2
142,separate_a,2,7,True,True,887.125,7,0.875,0.07042253521126761,0.10422535211267606,1,0.5,132,1
143,separate_a,0,8,False,False,1076.375,8,1.0,0.034782608695652174,0.3858695652173913,1,0.375,900,0
144,separate_a,0,8,False,False,1093.75,8,1.0,0.04411764705882353,0.1599264705882353,1,0.625,60,0
145,separate_a,0,7,False,False,1098.25,7,0.875,0.0625,14.089285714285714,1,0.25,15,0
146,separate_a,0,8,False,False,1186.75,8,1.0,0.036684782608695655,0.3481657608695652,1,0.125,505,0
147,separate_a,1,7,False,True,986.25,7,0.875,0.18518518518518517,0.19753086419753085,0,0.625,22,1
148,separate_a,0,1,False,False,262.875,1,0.125,0.2647058823529412,0.2647058823529412,0,0.125,50,0
149,separate_a,2,7,False,True,986.375,7,0.875,0.5,0.65,0,0.25,16,0
150,separate_a,0,8,False,False,1113.75,8,1.0,0.3333333333333333,0.4875,0,0.375,14,0
151,separate_a,0,7,False,False,1030.625,7,0.875,0.21875,0.5931547619047619,0,0.125,375,0
152,separate_a,0,3,False,False,613.25,3,0.375,0.5454545454545454,1.303030303030303,0,0.125,170,0
153,separate_a,0,1,False,False,173.875,1,0.125,0.5,0.5,0,0.125,3,0
154,separate_a,0,7,False,False,1017.0,7,0.875,0.11827956989247312,0.5821812596006144,0,0.25,9,0
155,separate_a,1,8,False,True,1140.0,8,1.0,0.1,2.142857142857143,0,0.125,18,0
156,separate_a,0,8,False,False,1135.0,8,1.0,0.14285714285714285,0.14285714285714285,0,1.0,16,0
157,separate_a,0,5,False,False,729.5,5,0.625,0.2,5.319999999999999,0,0.125,12,0
158,separate_a,0,7,False,False,1005.25,7,0.875,0.375,0.6071428571428571,0,0.375,55,0
159,separate_a,6,8,False,True,1106.875,8,1.0,0.875,9.9375,0,0.75,4,0
160,separate_a,0,8,False,False,942.625,8,1.0,0.04,3.9193,1,0.25,7500,0
161,separate_a,8,8,True,True,1106.75,8,1.0,,,0,1.0,5,0
162,separate_a,0,1,False,False,223.5,1,0.125,0.65,0.65,0,0.125,330,1
163,separate_a,0,3,False,False,531.125,3,0.375,0.058823529411764705,0.411764705882353,1,0.25,35,0
164,separate_a,1,5,False,True,755.75,5,0.625,0.7,4.375,0,0.125,1200,0
165,separate_a,1,5,False,True,757.75,5,0.625,0.65,60.375,0,0.125,3,1
166,separate_a,0,2,False,False,362.375,2,0.25,0.08333333333333333,0.21875,1,0.125,65,2
167,separate_a,1,2,False,True,412.0,2,0.25,0.3,0.3,0,0.125,3000,0
168,separate_a,0,6,False,False,1098.875,6,0.75,0.0975609756097561,0.991869918699187,1,0.25,45,0
169,separate_a,2,6,False,True,881.875,6,0.75,1.3333333333333333,10.500000000000002,0,0.25,50,0
170,separate_a,0,8,False,False,883.125,8,1.0,0.3125,294.45833333333337,0,0.25,12000,0
171,separate_a,0,7,False,False,992.625,7,0.875,0.3333333333333333,0.6095238095238095,0,0.5,5,0
172,separate_a,0,8,False,False,1067.75,8,1.0,0.1320754716981132,0.8066037735849056,0,0.625,20,0
173,separate_a,0,7,False,False,996.25,7,0.875,0.2857142857142857,0.5816326530612245,0,0.25,2,1
174,separate_a,1,8,False,True,1132.875,8,1.0,0.17647058823529413,1.4369747899159664,0,0.125,60,0
175,separate_a,0,7,False,False,1063.625,7,0.875,0.09090909090909091,0.40692640692640686,1,0.25,54,0
176,separate_a,2,8,False,True,1157.625,8,1.0,0.5,8.166666666666666,0,0.5,260,0
177,separate_a,0,2,False,False,372.5,2,0.25,0.7619047619047619,0.8809523809523809,0,0.125,0,1
178,separate_a,0,6,False,False,917.5,6,0.75,0.6666666666666666,0.8481666666666666,0,0.25,2,0
179,separate_a,0,3,False,False,571.625,3,0.375,0.6666666666666666,0.8888888888888888,0,0.25,30,0
180,separate_a,0,6,False,False,976.125,6,0.75,0.0625,0.21875,1,0.25,11,0
181,separate_a,0,5,False,False,771.125,5,0.625,0.09561752988047809,5.69800796812749,1,0.125,227,0
182,separate_a,0,8,False,False,1147.25,8,1.0,0.37142857142857144,0.7999999999999999,0,0.125,75,0
183,separate_a,2,5,False,True,733.625,5,0.625,0.0625,0.0625,1,0.25,34,2
184,separate_a,0,6,False,False,966.25,6,0.75,0.3,0.3274333333333333,0,0.625,65,0
185,separate_a,0,6,False,False,841.75,6,0.75,0.36363636363636365,0.7636363636363637,0,0.25,18000,1
186,separate_a,0,2,False,False,341.625,2,0.25,0.6,0.7555555555555555,0,0.125,4,1
187,separate_a,0,5,False,False,811.5,5,0.625,0.3333333333333333,6.183333333333333,0,0.25,8,0
188,separate_a,3,8,False,True,1108.625,8,1.0,0.16666666666666666,0.3666666666666667,0,0.375,18,0
189,separate_a,1,2,False,True,436.125,2,0.25,3.0,3.0,0,0.125,300,2
190,separate_a,5,6,False,True,858.125,6,0.75,0.19047619047619047,0.19047619047619047,0,0.625,21,1
191,separate_a,7,7,True,True,961.375,7,0.875,,,0,0.875,240,0
192,separate_a,0,7,False,False,1078.625,7,0.875,0.10909090909090909,0.3766233766233766,0,0.125,49,0
193,separate_a,0,7,False,False,934.375,7,0.875,0.40816326530612246,0.47230320699708456,0,0.75,290,0
194,separate_a,1,7,True,True,1025.625,7,0.875,0.5,86.58333333333333,0,0.25,900,0
195,separate_a,1,7,False,True,1035.0,7,0.875,0.654320987654321,0.7983539094650206,0,0.125,24,0
196,separate_a,0,3,False,False,480.25,3,0.375,0.4,0.49333333333333335,0,0.125,400,1
197,separate_a,8,8,True,True,1063.75,8,1.0,,,0,1.0,800,0
198,separate_a,0,7,False,False,1073.25,7,0.875,0.5,10.142857142857142,0,0.25,10,0
199,separate_a,0,5,False,False,784.875,5,0.625,0.7857142857142857,16.421428571428574,0,0.125,390000,1
200,separate_a,0,7,False,False,966.75,7,0.875,0.75,2.8214285714285716,0,0.375,21,0
201,separate_a,8,8,True,True,1107.25,8,1.0,,,0,1.0,250,0
202,separate_a,0,6,False,False,952.0,6,0.75,0.01639344262295082,0.2540983606557377,1,0.25,270,0
203,separate_a,0,6,False,False,854.125,6,0.75,0.05,0.3383333333333334,1,0.125,11,0
204,separate_a,0,7,False,False,978.125,7,0.875,0.14285714285714285,0.24489795918367344,0,0.5,5,1
205,separate_a,0,5,False,False,788.625,5,0.625,0.1111111111111111,0.5785185185185185,0,0.125,31,0
206,separate_a,0,8,False,False,1122.875,8,1.0,0.7428571428571429,0.8214285714285714,0,0.375,14,0
207,separate_a,1,8,False,True,1067.5,8,1.0,0.02197802197802198,0.14599686028257458,1,0.25,296,0
208,separate_a,0,5,False,False,809.875,5,0.625,0.3333333333333333,0.5933333333333333,0,0.25,480,0
209,separate_a,0,6,False,False,912.125,6,0.75,0.2,3.576666666666666,0,0.125,30,0
210,separate_a,0,8,False,False,1096.125,8,1.0,0.1791044776119403,1.192910447761194,0,0.375,225,0
211,separate_a,8,8,True,True,1081.25,8,1.0,,,0,1.0,300,0
212,separate_a,0,6,False,False,867.125,6,0.75,4.0,14.833333333333334,0,0.25,5,0
213,separate_a,8,8,True,True,1085.75,8,1.0,,,0,1.0,300,0
214,separate_a,0,6,False,False,845.75,6,0.75,0.135678391959799,0.5083752093802345,0,0.25,82,2
215,separate_a,0,5,False,False,747.875,5,0.625,0.3333333333333333,0.4962962962962963,0,0.125,11,0
216,separate_a,0,4,False,False,650.5,4,0.5,0.975,0.9812789351851853,0,0.125,750,0
217,separate_a,2,3,True,True,652.625,3,0.375,0.5384615384615384,0.5384615384615384,0,0.25,130,2
218,separate_a,0,7,False,False,960.875,7,0.875,0.09090909090909091,0.4675324675324675,1,0.5,170,0
219,separate_a,1,8,False,True,1149.625,8,1.0,0.16666666666666666,0.33333333333333337,0,0.375,3,0
220,separate_a,8,8,True,True,1085.375,8,1.0,,,0,1.0,30,0
221,separate_a,0,2,False,False,394.75,2,0.25,0.5,49.75,0,0.125,4000,2
222,separate_a,1,8,False,True,1137.5,8,1.0,0.9,0.9785714285714285,0,0.625,160,0
223,separate_a,4,6,True,True,864.0,6,0.75,0.3333333333333333,0.3333333333333333,0,0.5,18,1
224,separate_a,7,7,False,True,941.0,7,0.875,,,0,0.875,5,0
225,separate_a,0,5,False,False,811.625,5,0.625,0.14285714285714285,0.6571428571428571,0,0.25,5,0
226,separate_a,0,7,False,False,995.625,7,0.875,0.24,0.6639999999999999,0,0.25,336,1
227,separate_a,8,8,True,True,1089.125,8,1.0,,,0,1.0,300,0
228,separate_a,6,6,True,True,877.625,6,0.75,,,0,0.75,22,0
229,separate_a,0,5,False,False,794.125,5,0.625,0.15,0.33999999999999997,0,0.25,9,0
230,separate_a,0,1,False,False,327.0,1,0.125,22.666666666666668,22.666666666666668,0,0.125,71,1
231,separate_a,0,5,False,False,750.5,5,0.625,0.9126743480897513,0.9728532443905398,0,0.125,3,1
232,separate_a,2,8,False,True,1124.75,8,1.0,0.1,0.4083333333333334,0,0.25,15,0
233,separate_a,0,3,False,False,721.25,3,0.375,0.4117647058823529,1.0627450980392157,0,0.125,3350,0
234,separate_a,0,6,False,False,856.875,6,0.75,0.045454545454545456,3.6590909090909096,1,0.25,1000,0
235,separate_a,0,7,False,False,1075.625,7,0.875,0.14285714285714285,1.0,0,0.25,36,0
236,separate_a,2,6,False,True,839.875,6,0.75,0.3333333333333333,0.5833333333333333,0,0.375,1,2
237,separate_a,2,2,False,True,407.75,2,0.25,,,0,0.25,33,0
238,separate_a,4,4,False,True,601.75,4,0.5,,,0,0.5,2400,2
239,separate_a,0,1,False,False,328.25,1,0.125,0.42857142857142855,0.42857142857142855,0,0.125,16,1
240,separate_a,4,7,True,True,1019.875,7,0.875,0.7777777777777778,0.861111111111111,0,0.5,180000,0
241,separate_a,1,6,False,True,950.25,6,0.75,0.25,4.8,0,0.25,5,0
242,separate_a,1,5,False,True,746.75,5,0.625,0.022727272727272728,0.056818181818181816,1,0.375,82,0
243,separate_a,0,8,False,False,1179.375,8,1.0,0.2,4.1033333333333335,0,0.125,18,0
244,separate_a,0,7,False,False,1028.125,7,0.875,0.2,1.6771428571428566,0,0.25,1,0
245,separate_a,0,4,False,False,634.625,4,0.5,0.6,0.7000000000000001,0,0.25,10,1
246,separate_a,1,8,False,True,1126.0,8,1.0,0.1111111111111111,0.48809523809523814,0,0.375,40,0
247,separate_a,0,6,False,False,930.875,6,0.75,0.024793388429752067,0.05192837465564739,1,0.375,1170,0
248,separate_a,0,2,False,False,487.0,2,0.25,0.07692307692307693,0.23076923076923078,1,0.125,18,0
249,separate_a,0,1,False,False,330.625,1,0.125,0.15384615384615385,0.15384615384615385,0,0.125,300,1
250,separate_a,0,7,False,False,1098.875,7,0.875,0.07142857142857142,2.015306122448979,1,0.125,60,0
251,separate_a,0,8,False,False,1167.125,8,1.0,0.0625,1.1119791666666667,1,0.125,30,0
252,separate_a,0,0,False,False,294.25,0,0.0,,,0,0.0,,0
253,separate_a,0,1,False,False,260.875,1,0.125,0.7857142857142857,0.7857142857142857,0,0.125,25,1
254,separate_a,1,3,True,True,483.125,3,0.375,0.4444444444444444,0.6666666666666666,0,0.125,9,1
255,separate_a,0,5,False,False,837.25,5,0.625,0.5,2.6,0,0.25,80,0
256,separate_a,3,3,False,True,502.625,3,0.375,,,0,0.375,3,0
257,separate_a,0,7,False,False,980.0,7,0.875,0.09090909090909091,0.3824675324675324,1,0.25,6,1
258,separate_a,0,6,False,False,871.125,6,0.75,0.1527777777777778,0.798611111111111,0,0.125,728,0
259,separate_a,1,6,False,True,1017.625,6,0.75,0.5,4.2,0,0.25,3,0
260,separate_a,2,7,False,True,1016.25,7,0.875,0.7777777777777778,3.3777777777777787,0,0.25,18,1
261,separate_a,0,8,False,False,1118.5,8,1.0,0.10638297872340426,0.2054521276595745,0,0.5,168,0
262,separate_a,0,8,False,False,1138.0,8,1.0,0.375,3.28125,0,0.25,5,0
263,separate_a,0,7,False,False,987.875,7,0.875,0.8888888888888888,0.9682539682539684,0,0.5,1,0
264,separate_a,0,8,False,False,1058.875,8,1.0,0.375,0.734375,0,0.75,10,0
265,separate_a,0,1,False,False,255.25,1,0.125,0.2857142857142857,0.2857142857142857,0,0.125,30,2
266,separate_a,0,1,False,False,409.5,1,0.125,0.3333333333333333,0.3333333333333333,0,0.125,450,1
267,separate_a,0,5,False,False,716.625,5,0.625,0.19458128078817735,2.4241379310344824,0,0.125,12400,1
268,separate_a,0,8,False,False,997.125,8,1.0,0.023809523809523808,4.117460317460318,1,0.25,1050,0
269,separate_a,2,7,False,True,972.5,7,0.875,4.384615384615385,9.307692307692308,0,0.25,165,0
270,separate_a,2,8,False,True,1114.75,8,1.0,0.09090909090909091,0.1818181818181818,1,0.375,28,0
271,separate_a,0,8,False,False,1169.75,8,1.0,0.03225806451612903,0.7943548387096775,1,0.375,10,0
272,separate_a,0,5,False,False,734.125,5,0.625,0.2857142857142857,0.3428571428571428,0,0.5,75,0
273,separate_a,0,6,False,False,848.0,6,0.75,0.6,0.6,0,0.75,40,1
